,home_won
168068,0
342115,1
15269,1
400381,1
118578,1
402510,1
333635,1
272259,1
65917,0
344093,1
96933,1
362971,1
167957,0
417315,1
62080,0
50977,0
35574,1
241541,0
105440,0
109904,1
79718,1
133574,0
190659,1
6827,0
248253,1
60277,1
152866,1
338600,1
48406,0
270149,0
114751,0
254086,0
49300,1
119857,0
30626,1
221971,1
361921,1
311819,0
268530,1
83117,0
14714,1
144811,1
251612,0
232529,1
404562,1
169811,1
134960,0
202672,1
258855,0
253390,0
61626,0
126176,1
236504,1
117468,1
66382,0
292155,1
182677,1
297203,1
227825,0
242288,1
37831,1
359125,1
221825,0
104899,0
10997,0
356320,1
60264,1
368534,0
58185,1
338052,1
413022,1
279361,0
231054,1
376518,1
271024,0
252964,1
195632,0
143615,0
261883,0
390507,0
87098,1
272255,1
140396,0
149814,0
342267,1
161701,1
274858,0
411525,0
328015,0
42278,1
247432,0
339854,1
218540,0
367105,1
237278,1
70520,1
321356,1
418153,1
200837,1
300637,1
212898,1
391707,0
94263,0
216351,0
38923,1
133913,1
148613,0
93401,0
394523,0
36537,0
222851,1
270131,0
401760,1
72845,1
307028,1
156197,1
280283,0
411923,1
167724,1
188066,1
185901,0
367798,0
97956,0
21257,0
219802,1
217534,1
165750,1
151054,1
357787,0
21506,0
297147,1
413927,0
283420,1
111550,1
108914,1
74250,0
195760,1
15886,1
272610,1
299699,0
75383,1
76351,1
107077,1
44212,1
205246,1
213927,1
94724,0
143673,0
162487,1
124358,0
253012,0
237403,0
134227,0
351154,1
324459,1
13326,0
364433,1
286380,1
187812,0
31047,0
6576,1
320333,0
132328,1
194890,0
128849,1
123053,1
383437,1
286862,1
178981,1
93844,1
95393,1
237934,1
168588,1
230186,0
67522,1
8706,1
221614,1
117274,1
37496,0
156938,0
303285,1
48726,0
308615,1
303906,0
43939,0
236041,1
125295,1
80561,1
150808,1
96480,0
213529,1
295155,0
58386,1
141975,1
161781,1
274295,1
197816,1
120162,1
241217,0
292895,0
30689,0
216388,0
317967,1
30129,0
90385,0
123483,1
130599,0
119463,0
102861,1
173199,0
25901,1
122889,1
242148,1
196716,1
60315,1
302,1
96127,0
308912,0
101299,0
380794,0
348019,1
341763,1
320592,1
116797,1
193466,1
35649,1
387534,1
415279,0
375155,1
130600,0
158490,1
187596,0
321646,1
348290,0
30024,1
8020,1
309017,0
396294,0
218841,1
358449,1
63507,1
10932,0
50499,0
283629,0
393379,1
61348,1
79961,0
119831,0
417321,1
229567,1
400244,1
118384,1
114532,0
361563,1
116887,1
111811,1
153431,1
364710,1
305193,1
348342,0
360727,0
277007,1
125352,1
314099,1
269878,1
83806,0
335110,1
71143,1
147017,1
332770,1
63738,0
93417,0
276568,1
208665,0
6263,0
398922,1
85867,0
356842,1
167081,0
12271,0
141492,1
10706,1
192948,0
111367,0
15044,0
79042,1
70245,0
272108,1
251113,0
199488,1
95785,0
315513,0
93869,1
78664,0
78671,0
294928,1
367925,1
302153,1
5460,1
135988,0
131628,0
343539,1
153435,1
417740,1
230993,1
77660,1
342624,0
188579,0
158280,0
161306,0
32425,1
119606,0
72018,0
214009,1
32361,1
110291,1
368103,1
174753,1
334913,1
403197,1
55822,0
329902,0
115814,0
151001,1
313833,1
65021,0
87601,1
241573,0
385098,1
418554,0
364288,0
308225,0
406934,0
177078,1
208651,0
14536,0
175169,1
251272,0
336455,1
102373,0
303791,1
91312,1
172600,1
137891,1
35155,0
170250,0
409667,1
421151,1
278296,0
385467,1
124532,0
368365,1
129371,1
344762,1
158760,1
311410,1
16057,1
358472,1
358185,1
158976,1
187301,1
372911,1
412904,1
182785,1
41635,1
22121,1
6172,0
94564,0
415316,0
66203,1
294215,1
284842,0
202947,1
20646,1
172512,1
203547,1
262655,1
226148,1
268239,1
347787,1
67557,0
330224,1
418967,0
224337,1
207625,1
213697,1
137385,0
214075,1
165505,0
104526,0
279450,0
31976,0
183112,1
117542,1
344065,1
314603,0
66601,0
37201,0
166545,1
212303,0
75689,1
252896,1
196077,1
237612,0
20032,1
232850,0
137329,0
103289,0
173355,1
235524,0
208771,0
231090,1
166423,1
418795,0
365172,0
405038,0
72244,0
141284,0
267297,0
71393,1
94877,1
355707,1
53394,0
245732,1
400391,1
421268,1
414731,1
402831,1
207640,1
203969,1
343091,0
202907,1
214349,0
408009,1
295707,0
274607,0
173798,1
407974,1
317781,1
354734,1
237523,1
185355,1
156681,1
247118,1
23738,1
153070,0
365395,0
281452,1
5363,1
393280,1
13299,0
76974,0
130687,0
330808,1
349880,1
283715,1
266494,0
15281,0
413425,0
347593,1
328716,1
175471,0
381953,0
61395,1
311842,0
308347,0
240222,0
73353,1
254943,1
341109,0
191740,0
383822,0
252379,0
182005,0
83187,1
39382,0
238741,1
413496,0
282192,1
163063,1
356403,1
299109,0
280319,0
338484,1
75945,1
272929,0
303278,1
3786,1
146534,0
7923,0
288317,1
316024,0
51847,0
357758,1
233572,0
368639,0
74246,0
302515,0
64192,1
344987,0
104521,0
334386,1
189894,1
132661,0
177288,1
407266,1
208413,1
183068,1
116415,0
187031,1
224634,1
331517,0
295165,0
171517,1
248955,1
32907,0
295237,1
299620,1
171771,1
4465,0
349048,1
418918,1
240838,1
368287,0
93590,1
389631,1
32801,1
27394,1
61080,0
319454,0
110929,0
357646,1
70933,0
394006,0
363088,1
312878,1
54995,1
311416,0
301829,0
307953,1
357852,0
182226,1
329403,0
36197,0
102601,0
3966,1
405615,0
281776,0
77829,0
321979,1
330749,1
351996,1
212272,0
37419,1
293599,1
236397,0
350344,1
367142,1
333036,0
105958,1
152985,1
202849,1
135097,1
351204,1
280557,1
147466,1
168690,1
377953,0
340450,0
151969,1
78809,0
71100,1
1192,1
96229,0
236289,0
12648,1
194356,1
24725,0
192544,1
409209,1
348412,0
202009,1
212792,0
312674,1
24340,1
332788,1
361065,1
85538,0
264229,0
27149,1
189403,1
135060,1
414379,0
243588,0
311783,0
152492,1
5013,1
414817,1
332703,1
189484,1
153348,1
59095,0
406287,0
316786,1
358575,1
179006,1
190423,1
376626,1
407121,0
161308,0
371190,1
229589,1
374910,0
401820,0
73286,0
120180,1
29559,0
41958,1
99575,1
296750,1
196764,1
268916,0
134483,0
366401,1
188609,0
159845,1
90327,0
96875,1
418676,0
26105,0
4881,1
200157,0
347001,1
197757,0
264953,1
311879,1
199702,1
251462,0
143300,0
185122,0
154343,1
215747,1
103039,1
196416,0
266258,1
97443,0
120196,1
61693,0
43857,1
303248,1
408214,1
150711,1
277048,0
34256,1
186320,0
307819,0
278194,0
32972,0
52291,1
29856,0
107321,1
319038,0
299984,0
199499,1
256169,1
403041,1
77644,1
367956,1
361104,1
200004,0
220741,0
338958,1
293679,1
44340,1
47972,0
60679,1
8017,1
388427,0
401763,1
163846,1
167236,1
292270,0
390242,1
390680,0
131687,0
123353,1
71276,0
99733,0
260157,1
185103,0
347933,0
15920,1
163691,0
419169,1
285092,0
240438,1
413641,1
311619,1
164016,1
274906,0
247301,1
298080,0
28522,1
75980,0
77674,1
398762,0
267309,0
418129,1
113963,1
307086,1
185486,0
352803,0
364007,0
293560,1
11146,1
88181,1
373367,0
160252,0
343950,1
78834,0
321325,1
300875,0
97353,0
20310,0
124882,0
347886,0
194700,0
293607,1
264301,0
335257,0
219919,0
198357,1
343266,1
171096,0
67193,1
207601,1
109837,1
80886,0
227539,1
349080,1
217163,0
183031,1
70451,1
66316,0
84574,1
218730,0
366789,0
329500,1
73569,0
391375,0
274695,1
128159,1
171344,1
30869,0
128222,1
284020,1
420982,0
189982,1
326168,0
6859,0
208158,0
18022,1
331583,0
383776,0
158432,0
197126,1
307558,0
408753,0
364344,1
402673,1
179287,1
39222,0
73785,1
168718,1
409111,0
106807,0
66017,0
238389,0
20071,1
391257,1
139252,1
3580,0
64600,0
122007,1
289624,0
212049,0
284738,0
242411,1
85288,1
198128,1
141027,0
317273,0
187853,0
261515,0
24945,1
230272,1
212330,0
41859,1
417236,0
303738,1
148050,1
115275,1
309036,0
302624,1
414374,0
109426,1
284863,0
7996,1
67691,1
339163,1
402728,1
161186,0
208504,1
179674,1
168547,1
54909,1
54586,0
246172,1
22913,0
38406,1
395301,1
150804,1
407339,1
233582,0
55754,0
269895,0
71082,1
397192,1
412771,1
353344,1
246284,1
264801,0
81089,0
33762,0
344263,1
176827,1
157830,0
350060,1
365384,0
47265,1
252745,1
358733,0
208652,0
256683,0
181375,0
346740,1
208789,0
347897,0
407362,1
51339,0
296792,1
201758,1
19420,1
274279,1
28631,0
90496,0
203695,0
12681,1
78866,0
254561,1
416034,1
73794,1
294890,1
77025,1
123172,0
192719,0
274552,0
355983,1
253739,1
358803,0
64356,0
357517,1
196233,1
205601,1
146856,1
15377,0
92768,0
9236,0
195200,1
141557,1
340633,1
330375,0
104843,0
43664,1
317510,0
94246,0
263110,0
156311,1
287970,1
88965,1
134647,1
346565,0
32676,0
322373,0
243826,1
397429,1
293598,1
99765,0
36131,1
30211,0
44823,0
16978,1
72888,1
123547,1
391557,0
68211,0
328255,0
224089,1
167969,0
114407,1
150399,1
273597,1
199427,1
121461,1
351932,1
172645,1
271799,1
95399,1
25413,1
381859,0
214041,1
34393,1
328952,1
224926,0
251716,1
372657,1
327837,1
349656,0
58564,1
312222,0
376115,0
211506,1
333927,1
226448,0
237761,0
231189,0
359120,1
122249,0
246040,1
46955,0
171601,1
207278,0
395603,0
360683,0
286607,0
258254,1
401719,1
137317,0
366526,1
293069,0
169237,1
45702,1
167904,0
78077,1
145274,1
196259,1
73633,1
270084,0
180997,0
400268,1
287302,1
56035,1
97620,1
10416,0
107125,1
356310,1
10991,0
129439,1
271427,1
210131,0
372457,1
229754,1
108920,0
321946,1
408652,1
157488,0
339032,1
291969,1
255018,0
184682,0
379794,0
242995,1
159559,1
308405,0
95446,1
282348,0
360902,1
341411,0
49021,0
193380,1
365004,1
193849,1
386866,0
288090,1
54189,0
329084,1
322716,0
232580,1
402941,1
72035,0
49029,0
12149,0
67581,0
278716,0
141218,0
351980,1
201440,1
32760,1
161332,0
402883,1
48675,0
412881,1
136343,1
198844,0
414846,1
188131,1
221567,1
307895,1
252988,1
203637,0
185683,1
390101,0
266707,1
219539,1
214548,0
26241,1
59235,0
411304,1
279341,0
203374,0
125357,1
337017,1
225593,1
133650,0
3117,1
247438,0
213702,1
108057,0
262242,0
415523,1
278308,0
34603,1
126375,1
69749,1
256933,1
399236,0
282789,1
305672,1
280313,0
338230,0
241887,1
60665,1
203435,1
34860,1
324873,1
146868,1
74650,0
405802,0
11080,1
170319,0
90497,0
177433,1
59890,0
331207,0
209605,1
352630,1
385470,1
329245,1
180526,0
243119,0
281543,1
152370,1
331598,0
213786,1
297622,1
171,0
404581,1
390037,0
44936,0
82973,1
331163,0
111077,1
144598,1
139112,1
267732,0
234176,0
257492,0
210806,1
262052,0
413249,1
211180,1
403817,0
4439,0
79532,0
370626,1
343642,1
209089,0
98683,1
240395,1
50447,0
13476,0
166109,1
41026,0
103537,1
4284,1
161457,1
147463,1
413875,1
56932,1
394217,1
52273,1
40922,0
261850,0
374677,0
105311,0
297565,1
84769,0
143298,0
418012,0
395457,1
283507,0
150509,1
296894,1
229905,1
304282,1
287791,1
51081,0
221263,0
270827,0
188607,0
384574,0
183211,1
208699,0
391836,0
106268,1
77934,0
249251,1
272031,1
392298,0
421657,1
409467,1
263319,1
261518,0
124181,1
272951,1
108292,1
19661,0
206276,1
388491,0
276296,0
349644,0
3988,1
173864,1
157200,1
365745,1
114715,0
179312,1
95938,0
281264,1
166910,1
152323,1
78621,1
341740,1
269333,1
156483,1
149042,0
40644,1
158007,1
302462,0
333017,0
7574,1
67117,1
30429,0
41055,0
136585,1
230400,1
318709,0
131111,1
419999,1
414871,1
376817,0
188104,1
250486,0
139135,1
205231,1
226334,1
147953,1
268361,1
337478,0
231184,0
188301,1
381821,0
366957,0
386048,1
373170,0
10473,1
418349,0
25398,1
109058,0
236469,1
184884,0
208199,0
395018,0
60758,1
346322,0
5892,0
52164,1
401649,1
388040,1
244033,0
411561,1
353133,0
201388,0
358868,0
145216,1
289887,0
70986,1
34072,1
385945,1
234426,1
212817,0
385353,0
262852,0
382928,0
21049,1
268635,1
164272,0
325869,1
255585,0
182158,1
121687,0
330110,0
387239,1
235012,1
35595,1
5639,0
129658,0
339548,1
107413,0
327795,1
62363,0
167842,0
271337,0
98054,0
308059,0
55358,1
344729,0
265853,0
329186,1
73520,0
24670,0
348792,0
203470,1
411257,1
354634,0
859,1
338839,0
219074,1
90113,1
57839,1
358263,0
261547,0
159352,1
297146,1
232730,0
339853,1
370623,1
292010,1
187987,0
39226,0
150138,0
421601,1
351348,1
128229,1
325534,1
350,1
192661,1
182399,1
342590,0
62487,0
35124,0
402636,1
96537,0
54327,1
61877,0
233132,1
390811,0
277453,1
162131,1
280813,1
391774,0
349695,0
269286,0
409319,1
298248,1
304402,1
319839,1
310574,0
404072,0
341446,1
115729,1
369755,1
418019,0
355204,0
101464,1
148937,0
14467,0
291481,1
25056,1
65312,0
129973,0
416857,0
119531,0
136830,0
7674,1
214336,1
215753,1
325990,1
178628,0
12200,0
258674,0
159242,0
7468,1
411884,1
154224,0
54408,1
87282,1
58041,1
318949,0
292048,1
53240,1
15230,1
166218,1
280110,1
31959,0
330953,1
350192,1
148715,0
16147,1
102950,0
144817,1
218750,0
337369,0
270326,1
267493,0
270456,1
331269,0
308328,0
264504,1
365374,0
305425,1
23181,1
288392,1
88943,1
149135,0
338808,0
271765,1
316642,1
290533,1
202846,1
97038,1
322464,1
328066,0
385148,1
278293,0
3971,1
96796,0
378998,0
78016,0
312586,1
254755,1
193498,1
237109,0
232386,1
290300,1
389099,1
173188,0
388884,0
355706,1
264172,1
248132,0
236970,1
120523,0
417929,0
88645,1
200509,1
383266,1
67338,1
98169,1
148489,1
320600,1
277588,0
79536,0
316728,1
244142,1
398261,1
398903,1
63673,0
136361,1
342271,1
2965,0
208821,0
119694,0
23574,0
271447,1
123335,1
261796,0
78075,1
332375,0
283159,1
119817,0
242162,1
342984,0
208867,1
283392,1
119604,0
71798,1
128719,0
63587,0
341292,1
127926,0
321872,1
398471,1
45421,1
160633,0
30070,1
299776,0
281681,1
180036,1
208472,1
62690,1
160140,1
183473,1
20086,1
185638,0
75692,1
182411,1
277843,0
211000,1
408898,1
114781,0
102965,0
272457,1
181615,1
107004,1
37455,0
362711,0
291610,1
349515,0
145371,1
303519,1
28718,0
267857,1
299627,1
396882,1
381323,1
327454,0
9903,0
207717,1
334149,1
11888,1
133442,1
1842,1
115665,1
363346,0
304738,1
391431,0
64652,1
263525,0
298490,1
43168,1
308478,0
143745,0
165741,1
167330,1
161740,1
209615,1
172246,1
391866,0
42276,1
314613,0
333446,1
338001,1
339040,1
402795,1
74040,1
414333,0
360269,0
372042,1
175973,1
257777,1
169354,0
115013,1
396301,0
387884,0
207517,1
350513,1
295142,0
211693,1
409127,0
326976,0
248024,1
350083,1
261597,0
170675,1
233833,1
328765,1
280479,1
408861,0
178682,0
66766,1
159782,0
15199,1
335331,0
42786,0
67337,1
211738,1
104125,0
175848,1
288492,0
288220,0
144397,0
24206,1
174859,1
118725,1
400674,0
157435,0
185142,0
192101,0
41786,1
169419,0
292768,1
358625,1
215353,1
371640,1
322626,0
311963,1
378777,1
194331,1
165264,0
174381,1
361026,1
304161,1
194134,1
219779,1
12878,0
358770,0
238814,1
303747,1
145977,0
402700,1
24143,1
97701,1
81704,1
221142,0
232430,1
390449,0
105144,1
124195,1
189092,0
210105,0
266079,1
375925,1
150319,1
258244,1
49801,1
100417,0
326804,0
132802,0
288994,1
68348,0
202809,1
419096,1
114503,0
29060,0
252142,0
290455,1
151208,0
288471,0
393522,0
37079,1
27657,0
164492,1
367821,0
417590,1
386947,0
293148,1
264583,1
375346,0
22546,1
222825,1
106060,1
306411,1
231375,0
313406,1
256215,0
233525,0
160076,0
190092,1
305432,1
155745,0
31302,0
277991,0
301277,0
410079,0
160956,1
195178,1
171255,1
53500,0
43053,0
394923,0
39526,1
55793,0
151984,1
42949,1
280490,1
47000,1
243149,0
417573,1
130515,0
24424,1
269039,1
252449,0
16504,1
261700,1
92475,1
150116,0
175245,1
274123,1
172786,1
42696,0
206790,1
223753,1
466,0
56849,1
398350,0
195109,0
124826,0
250400,0
313763,1
223973,1
161700,1
114184,0
223780,1
395256,0
135231,1
405966,1
106419,1
119860,0
235391,0
189063,0
376191,1
137258,0
405934,1
229405,1
325243,0
53043,0
373706,1
343501,1
62357,0
23196,1
31300,0
381934,0
63341,1
190527,0
52343,1
304225,1
363662,1
262319,0
158019,1
323646,1
45115,0
15960,1
126034,1
272832,0
191535,1
322145,0
124279,1
221206,0
402464,1
2816,0
139510,0
355166,1
336847,0
61507,1
41506,1
54900,1
402001,0
143322,0
160351,0
398090,0
308999,0
153801,0
26977,1
23286,0
37208,0
263587,1
238492,1
202189,0
227385,1
36097,1
109481,1
357440,0
179094,0
153404,1
324204,1
236364,0
334578,1
121452,1
133595,0
97117,1
307021,1
49733,1
109656,1
243731,1
396704,0
272331,1
21628,0
125236,1
201357,0
119771,0
177345,1
213047,1
250109,1
52042,1
224118,0
316006,0
305345,1
264756,0
115001,1
342656,0
296726,1
344427,1
56558,1
167120,0
397836,0
152889,1
78044,0
2788,0
217182,0
137878,1
195143,1
71444,1
264629,1
415424,1
38276,1
368651,0
388893,0
15719,0
269643,0
212963,1
130613,0
238955,1
357647,1
270395,1
54383,1
373453,0
206310,1
51487,1
82648,0
197908,1
130845,1
137267,0
239632,1
246794,0
151317,1
9021,1
298114,0
189427,1
67206,1
37196,0
22846,0
220224,1
271381,1
98578,1
269302,1
12727,1
267245,0
68448,0
145040,1
32036,1
405028,0
191949,1
328148,1
38181,1
389541,1
181386,0
131200,1
157214,1
218931,1
91080,1
345322,1
394953,0
242950,1
219403,0
339822,1
222384,1
242177,1
406419,1
42558,0
52052,1
205789,1
296061,0
321925,1
57584,1
245553,1
40302,1
342469,1
258103,0
385316,0
113555,0
29654,1
349518,0
181399,0
207990,0
341179,1
376949,0
365454,0
120275,1
416207,0
14805,1
134194,0
337802,1
147696,1
125921,1
266443,0
19156,1
322289,0
275599,1
106239,1
367473,1
111480,1
374549,0
293089,0
270076,0
326655,1
157870,0
135121,1
360401,0
287102,1
335029,1
87678,0
396933,1
378683,1
133444,1
240177,0
374396,1
149822,0
218870,1
210527,0
129212,1
145575,1
90202,1
316273,0
205580,0
96910,1
27913,1
357866,0
363186,1
383215,1
283981,1
276008,1
176522,1
308464,0
197523,1
5552,1
3763,1
414850,1
188236,1
297847,0
318624,0
268875,0
250162,1
360376,0
228776,0
129645,1
294768,1
336956,0
67232,1
366884,0
323077,1
236954,1
263714,0
41498,1
209378,1
185794,1
159774,0
123377,1
210833,1
159588,1
113420,0
266683,1
322665,0
415815,0
363480,1
333760,1
107080,1
388098,0
231839,0
398421,1
327841,1
365716,1
320499,1
404433,1
49407,1
10056,1
81128,0
419290,0
254397,1
153412,1
24308,1
227739,0
316594,1
40185,1
389143,1
81273,1
97521,1
44229,1
216517,1
174610,0
72777,1
320060,0
353531,1
381998,0
296770,1
175240,1
220389,1
84468,0
242552,1
95390,1
393982,0
385219,0
373726,1
164777,1
352896,0
129101,0
112348,0
378872,0
394635,1
265620,0
79832,0
73188,0
135762,0
23267,0
132424,0
334517,1
22387,1
250733,0
228225,0
334311,0
306764,0
262543,1
291536,1
401036,1
365931,0
421696,1
185064,0
112712,1
249377,1
66678,0
12138,0
162637,1
356667,1
310803,1
77204,1
38839,0
115628,1
280011,0
133386,1
10744,1
220999,0
159119,1
403535,1
11124,1
28104,1
390006,0
319460,0
419136,1
328583,0
187674,0
113982,1
12218,0
79125,1
266962,1
404869,1
291734,0
117161,1
229954,1
296962,1
217828,1
118135,1
400579,0
344951,0
275888,1
158438,1
347538,0
374199,0
66028,0
136323,1
314383,0
48067,0
191367,0
100050,1
34388,1
345984,1
287933,1
339434,0
128100,1
94044,0
304951,1
251473,0
148766,0
343809,1
154057,1
171552,1
11335,1
223173,0
146292,0
205920,1
295074,0
365746,1
414395,0
116947,1
31173,0
310094,1
209612,1
3451,0
222756,1
399172,0
287024,1
136257,1
203495,1
134765,1
243919,1
271247,0
40767,0
402498,1
107559,0
157110,1
187279,1
372316,1
3744,1
151464,1
6500,1
334215,0
2807,0
34820,1
410704,1
284671,0
401622,0
402379,1
122871,1
279652,1
154033,1
56678,1
396473,0
358196,1
71275,0
273344,1
184831,1
17340,1
416630,1
396026,1
68152,0
22359,1
383312,1
250652,0
417915,1
188889,1
16263,0
214262,1
8757,1
284938,0
47905,0
410815,0
397845,0
191163,0
258091,0
83206,1
264987,1
121212,1
290093,1
178398,0
45553,1
391577,0
151344,1
122238,0
354943,0
68472,0
275638,1
304837,1
234701,1
44369,1
420551,0
383906,0
372110,0
342216,1
113921,1
226266,1
101376,1
133818,0
74803,1
254429,1
117112,0
119753,0
87212,1
270499,1
176089,1
354144,1
286918,1
414743,1
225988,0
285358,1
306695,0
260575,1
394366,1
313112,1
13330,0
1036,0
272736,0
138901,1
50986,0
278928,0
54071,1
44494,1
387013,0
321566,1
290932,1
161407,1
161090,0
130087,0
154322,1
344709,0
306199,1
400125,1
75532,1
53035,0
389820,1
379733,0
307481,1
192448,1
126948,1
145815,0
145223,1
3787,1
87885,0
365719,1
140617,1
37256,0
321567,1
109647,1
279550,0
281141,1
74837,1
48387,0
57291,1
290463,1
247487,0
313666,0
168878,1
76209,0
259087,0
211994,0
224924,0
39284,0
344400,1
77768,0
262652,1
109477,1
173786,1
65582,0
366413,1
376272,1
305675,1
75253,0
19403,1
147774,0
406206,0
102051,1
29477,0
26867,1
227659,1
124539,0
7432,1
118355,1
398100,0
419594,1
240063,0
161163,0
329634,1
145811,0
304345,1
117165,1
114886,0
76814,1
186702,1
12112,0
323660,1
314807,1
116932,1
287687,0
209689,1
157020,0
81003,0
228706,0
178864,1
71843,1
322955,1
168584,1
29258,1
285644,0
294462,1
103524,1
239327,0
204659,0
207481,1
222007,1
254929,1
192500,1
218555,0
34428,1
73698,1
379302,0
228444,0
33577,0
253029,0
146735,0
381662,0
394117,1
185195,1
67459,1
333747,1
145137,1
11033,1
223759,1
33184,1
101980,1
188207,1
73737,1
62552,1
190516,0
333686,1
357864,0
85462,0
133423,1
143960,0
4837,1
318526,0
146660,0
419094,1
180960,0
74773,1
117044,0
153523,1
410457,0
12967,1
196171,1
178775,1
293447,1
281507,1
102310,0
404405,1
238651,1
187805,0
345171,1
173593,0
190440,1
213640,1
25498,1
32225,1
5835,1
293837,1
49686,1
53757,1
159605,1
182362,1
410205,0
2418,1
374084,0
283768,1
22893,0
192043,1
349717,0
243061,0
283042,1
407351,1
383334,1
176475,1
273319,1
40637,1
395581,0
32871,1
372954,1
366013,1
374478,1
61468,1
58585,1
271997,1
192989,0
269158,0
258921,0
97713,1
188441,0
46960,0
403546,1
123414,1
1069,0
323452,1
24283,1
232047,0
72430,0
31507,0
255542,1
58665,0
241595,0
94908,0
314323,0
7402,1
236163,1
157412,0
366905,0
307317,0
239412,0
41254,0
6641,0
286639,0
322528,1
63543,0
106556,1
283527,0
117672,1
121764,0
392190,0
336834,0
217953,0
223763,1
20120,1
44505,1
96076,0
199979,0
281106,1
260248,1
40588,1
396263,0
126640,1
269943,0
160168,1
135953,0
377435,1
281166,1
126711,1
343388,0
77036,1
331874,0
393632,0
37902,1
390335,0
267863,1
182526,1
381656,0
232747,0
399332,1
197363,1
380521,1
394756,1
330736,1
275546,0
34265,1
122663,0
218520,1
210613,0
395863,0
299424,0
19249,1
309958,0
380343,0
377478,1
100960,1
411869,1
165262,0
391705,0
270041,0
25685,1
355932,1
141776,1
51130,1
125002,0
379702,0
149283,0
244398,0
380685,0
246414,1
331128,0
316798,1
152119,1
340550,0
362894,1
185671,1
263196,0
168943,1
226410,0
86134,1
90849,1
111168,0
222576,0
167622,1
379119,1
191493,1
246668,1
199561,1
236125,1
132388,0
371187,1
360941,1
263542,0
72550,0
191728,0
285281,1
256855,1
348347,0
297398,1
17097,1
99083,1
393541,0
8691,1
343125,0
67001,0
169126,1
48188,0
9436,0
164003,1
79859,0
65680,0
372275,1
260696,0
299375,0
36638,1
387015,0
328264,0
298565,1
79252,1
344591,0
70211,1
8294,1
73354,1
96857,1
419865,0
127740,0
251209,0
338061,1
64504,1
69661,1
345132,1
273197,1
312024,1
34086,1
355989,1
71885,1
26096,0
71433,1
106339,1
125187,1
84369,0
718,0
419604,1
334244,0
222894,0
222039,1
223504,1
171473,1
2952,0
280167,1
317255,0
249741,1
88147,1
400193,1
291412,1
232674,1
270608,1
169298,0
284063,1
220173,1
219409,0
128756,1
239385,0
36576,1
71032,1
34475,1
321493,1
365791,1
357547,1
67746,1
324640,1
289852,0
23715,1
23202,1
248287,1
181229,0
5421,1
93265,1
393952,0
344133,1
187290,1
231486,1
338491,1
181855,0
103619,0
350026,1
126740,1
138701,0
314988,1
71362,0
104316,1
223085,1
33442,1
116223,1
393073,1
35216,0
290062,1
326366,1
356879,1
61491,1
263214,0
294045,0
20986,1
363917,0
125465,1
297714,1
373772,1
324329,1
189501,1
244936,0
233790,0
316116,0
58325,1
376326,1
360080,0
85532,0
336353,0
377915,1
78469,1
181395,0
252890,1
45783,1
356718,1
387853,0
166028,0
411780,0
274568,0
277077,0
345985,1
39389,0
373937,1
258600,1
9490,0
278410,1
404424,1
295974,0
117828,0
46422,1
116921,1
59980,0
105354,0
199793,0
127852,0
153103,0
61960,1
101115,0
243349,0
368683,0
44971,1
227260,0
386427,1
178340,0
299130,0
42637,0
119782,0
250148,1
313973,1
237711,0
419990,1
184732,1
118987,0
244008,0
357821,0
169778,1
121976,1
40460,0
116325,1
391789,0
285477,1
226105,1
10980,0
369732,1
46381,0
352967,1
125348,1
97903,0
155953,0
87752,0
319388,0
36844,0
288200,0
120911,1
188903,1
113177,1
174902,0
45477,1
202924,1
413929,0
369723,1
281394,1
111782,1
131368,1
140520,0
102153,1
380199,1
140435,0
264003,1
160457,1
229375,1
411532,0
266114,1
201398,0
148008,1
208908,1
361538,1
303636,1
86886,0
419738,0
291144,0
125540,1
391991,0
203471,1
161224,0
192117,0
47611,0
369376,1
339509,1
128911,1
73437,1
228396,0
36869,0
177080,1
258329,1
112366,0
70634,0
391954,0
375752,1
305147,1
399360,1
97632,1
200085,0
229810,1
291329,0
342495,1
368455,1
51925,0
11411,1
312322,0
52349,1
362121,1
154216,0
72387,1
15594,1
286180,0
419834,0
350007,1
402685,1
255844,1
355664,1
58872,0
264696,0
351702,1
2671,1
37876,1
256181,1
335907,1
66943,1
180935,0
254621,1
155659,0
79729,1
355816,1
153438,1
256675,0
399216,0
30630,1
54943,1
414281,0
27731,1
148151,0
385271,0
354347,1
219876,1
200777,1
315433,0
269845,1
233070,1
49436,1
178966,1
330487,1
371207,1
417032,1
230776,0
263028,0
389358,1
234205,0
287211,1
288621,0
69874,1
155800,1
276345,0
2475,1
172061,0
324601,1
264754,0
193874,1
380198,1
297141,1
114944,1
28723,0
214367,0
181342,0
9760,1
139962,1
64779,1
273669,1
65175,0
276685,1
355038,0
375440,1
283058,1
112404,0
246307,1
399862,1
376963,0
358089,1
28950,1
147235,0
61390,1
200754,1
203142,0
264405,0
244275,1
74703,0
181746,0
317863,1
53466,0
92940,1
137536,1
413369,0
76805,1
213403,0
26165,0
273720,1
397931,0
344514,0
290937,1
176023,1
22112,1
209759,1
339301,1
48537,1
194946,0
163448,0
44114,0
141258,0
215432,1
65022,0
329811,0
289660,0
73525,0
134998,0
132201,1
292492,0
321248,1
114761,0
69606,0
196687,1
110323,1
288741,0
255739,1
116571,1
365469,0
67730,1
368153,1
12726,1
26426,0
18861,0
144720,0
85350,1
313428,1
65948,0
401858,0
275772,1
420960,0
188164,1
183129,1
410270,0
